http://eciresults.ap.nic.in/ConstituencywiseS0421.htm?ac=21,104,S04,21,2014-05-16 11:04:45.090946
http://eciresults.ap.nic.in/ConstituencywiseS0422.htm?ac=22,105,S04,22,2014-05-16 11:04:45.090970
http://eciresults.ap.nic.in/ConstituencywiseS0423.htm?ac=23,106,S04,23,2014-05-16 11:04:45.090994
http://eciresults.ap.nic.in/ConstituencywiseS0424.htm?ac=24,107,S04,24,2014-05-16 11:04:45.091018
http://eciresults.ap.nic.in/ConstituencywiseS0425.htm?ac=25,108,S04,25,2014-05-16 11:04:45.091043
http://eciresults.ap.nic.in/ConstituencywiseS0426.htm?ac=26,120,S04,26,2014-05-16 11:04:45.091067
http://eciresults.ap.nic.in/ConstituencywiseS0427.htm?ac=27,121,S04,27,2014-05-16 11:04:45.091090
http://eciresults.ap.nic.in/ConstituencywiseS0428.htm?ac=28,122,S04,28,2014-05-16 11:04:45.091116
http://eciresults.ap.nic.in/ConstituencywiseS0429.htm?ac=29,123,S04,29,2014-05-16 11:04:45.091420
http://eciresults.ap.nic.in/ConstituencywiseS0430.htm?ac=30,124,S04,30,2014-05-16 11:04:45.091479
http://eciresults.ap.nic.in/ConstituencywiseS0431.htm?ac=31,125,S04,31,2014-05-16 11:04:45.091503
http://eciresults.ap.nic.in/ConstituencywiseS0432.htm?ac=32,126,S04,32,2014-05-16 11:04:45.091527
http://eciresults.ap.nic.in/ConstituencywiseS0433.htm?ac=33,133,S04,33,2014-05-16 11:04:45.091551
http://eciresults.ap.nic.in/ConstituencywiseS0434.htm?ac=34,134,S04,34,2014-05-16 11:04:45.091576
http://eciresults.ap.nic.in/ConstituencywiseS0435.htm?ac=35,135,S04,35,2014-05-16 11:04:45.091600
http://eciresults.ap.nic.in/ConstituencywiseS0436.htm?ac=36,136,S04,36,2014-05-16 11:04:45.091624
http://eciresults.ap.nic.in/ConstituencywiseS0437.htm?ac=37,137,S04,37,2014-05-16 11:04:45.091649
http://eciresults.ap.nic.in/ConstituencywiseS0438.htm?ac=38,138,S04,38,2014-05-16 11:04:45.091672
http://eciresults.ap.nic.in/ConstituencywiseS0439.htm?ac=39,142,S04,39,2014-05-16 11:04:45.091708
http://eciresults.ap.nic.in/ConstituencywiseS0440.htm?ac=40,143,S04,40,2014-05-16 11:04:45.091741
http://eciresults.ap.nic.in/ConstituencywiseS051.htm?ac=1,59,S05,1,2014-05-16 11:04:45.091765
http://eciresults.ap.nic.in/ConstituencywiseS052.htm?ac=2,60,S05,2,2014-05-16 11:04:45.091789
http://eciresults.ap.nic.in/ConstituencywiseS061.htm?ac=1,74,S06,1,2014-05-16 11:04:45.091812
http://eciresults.ap.nic.in/ConstituencywiseS062.htm?ac=2,75,S06,2,2014-05-16 11:04:45.091837
http://eciresults.ap.nic.in/ConstituencywiseS063.htm?ac=3,77,S06,3,2014-05-16 11:04:45.091861
http://eciresults.ap.nic.in/ConstituencywiseS064.htm?ac=4,78,S06,4,2014-05-16 11:04:45.091885
http://eciresults.ap.nic.in/ConstituencywiseS065.htm?ac=5,79,S06,5,2014-05-16 11:04:45.091909
http://eciresults.ap.nic.in/ConstituencywiseS066.htm?ac=6,86,S06,6,2014-05-16 11:04:45.091933
http://eciresults.ap.nic.in/ConstituencywiseS067.htm?ac=7,87,S06,7,2014-05-16 11:04:45.091956
http://eciresults.ap.nic.in/ConstituencywiseS068.htm?ac=8,88,S06,8,2014-05-16 11:04:45.091981
http://eciresults.ap.nic.in/ConstituencywiseS069.htm?ac=9,89,S06,9,2014-05-16 11:04:45.092005
http://eciresults.ap.nic.in/ConstituencywiseS0610.htm?ac=10,90,S06,10,2014-05-16 11:04:45.092029
http://eciresults.ap.nic.in/ConstituencywiseS0611.htm?ac=11,91,S06,11,2014-05-16 11:04:45.092054
http://eciresults.ap.nic.in/ConstituencywiseS0612.htm?ac=12,110,S06,12,2014-05-16 11:04:45.092077
http://eciresults.ap.nic.in/ConstituencywiseS0613.htm?ac=13,111,S06,13,2014-05-16 11:04:45.092101
http://eciresults.ap.nic.in/ConstituencywiseS0614.htm?ac=14,112,S06,14,2014-05-16 11:04:45.092126
http://eciresults.ap.nic.in/ConstituencywiseS0615.htm?ac=15,113,S06,15,2014-05-16 11:04:45.092150
http://eciresults.ap.nic.in/ConstituencywiseS0616.htm?ac=16,114,S06,16,2014-05-16 11:04:45.092174
http://eciresults.ap.nic.in/ConstituencywiseS0617.htm?ac=17,115,S06,17,2014-05-16 11:04:45.092199
http://eciresults.ap.nic.in/ConstituencywiseS0618.htm?ac=18,127,S06,18,2014-05-16 11:04:45.092223
http://eciresults.ap.nic.in/ConstituencywiseS0619.htm?ac=19,128,S06,19,2014-05-16 11:04:45.092246
http://eciresults.ap.nic.in/ConstituencywiseS0620.htm?ac=20,129,S06,20,2014-05-16 11:04:45.092272
http://eciresults.ap.nic.in/ConstituencywiseS0621.htm?ac=21,130,S06,21,2014-05-16 11:04:45.092295
http://eciresults.ap.nic.in/ConstituencywiseS0622.htm?ac=22,131,S06,22,2014-05-16 11:04:45.092319
http://eciresults.ap.nic.in/ConstituencywiseS0623.htm?ac=23,132,S06,23,2014-05-16 11:04:45.092344
http://eciresults.ap.nic.in/ConstituencywiseS0624.htm?ac=24,139,S06,24,2014-05-16 11:04:45.092368
http://eciresults.ap.nic.in/ConstituencywiseS0625.htm?ac=25,140,S06,25,2014-05-16 11:04:45.092391
http://eciresults.ap.nic.in/ConstituencywiseS0626.htm?ac=26,141,S06,26,2014-05-16 11:04:45.092416
http://eciresults.ap.nic.in/ConstituencywiseS071.htm?ac=1,96,S07,1,2014-05-16 11:04:45.092440
http://eciresults.ap.nic.in/ConstituencywiseS072.htm?ac=2,97,S07,2,2014-05-16 11:04:45.092463
http://eciresults.ap.nic.in/ConstituencywiseS073.htm?ac=3,98,S07,3,2014-05-16 11:04:45.092634
http://eciresults.ap.nic.in/ConstituencywiseS074.htm?ac=4,99,S07,4,2014-05-16 11:04:45.092684
http://eciresults.ap.nic.in/ConstituencywiseS075.htm?ac=5,100,S07,5,2014-05-16 11:04:45.092708
http://eciresults.ap.nic.in/ConstituencywiseS076.htm?ac=6,101,S07,6,2014-05-16 11:04:45.092733
http://eciresults.ap.nic.in/ConstituencywiseS077.htm?ac=7,116,S07,7,2014-05-16 11:04:45.092783
http://eciresults.ap.nic.in/ConstituencywiseS078.htm?ac=8,117,S07,8,2014-05-16 11:04:45.092817
http://eciresults.ap.nic.in/ConstituencywiseS079.htm?ac=9,118,S07,9,2014-05-16 11:04:45.092849
http://eciresults.ap.nic.in/ConstituencywiseS0710.htm?ac=10,119,S07,10,2014-05-16 11:04:45.092880
http://eciresults.ap.nic.in/ConstituencywiseS081.htm?ac=1,92,S08,1,2014-05-16 11:04:45.092912
http://eciresults.ap.nic.in/ConstituencywiseS082.htm?ac=2,93,S08,2,2014-05-16 11:04:45.092945
http://eciresults.ap.nic.in/ConstituencywiseS083.htm?ac=3,94,S08,3,2014-05-16 11:04:45.092976
http://eciresults.ap.nic.in/ConstituencywiseS084.htm?ac=4,95,S08,4,2014-05-16 11:04:45.093007
http://eciresults.ap.nic.in/ConstituencywiseS091.htm?ac=1,144,S09,1,2014-05-16 11:04:45.093040
http://eciresults.ap.nic.in/ConstituencywiseS092.htm?ac=2,145,S09,2,2014-05-16 11:04:45.093072
http://eciresults.ap.nic.in/ConstituencywiseS093.htm?ac=3,146,S09,3,2014-05-16 11:04:45.093103
http://eciresults.ap.nic.in/ConstituencywiseS094.htm?ac=4,147,S09,4,2014-05-16 11:04:45.093136
http://eciresults.ap.nic.in/ConstituencywiseS095.htm?ac=5,148,S09,5,2014-05-16 11:04:45.093167
http://eciresults.ap.nic.in/ConstituencywiseS096.htm?ac=6,149,S09,6,2014-05-16 11:04:45.093198
http://eciresults.ap.nic.in/ConstituencywiseS101.htm?ac=1,161,S10,1,2014-05-16 11:04:45.093231
http://eciresults.ap.nic.in/ConstituencywiseS102.htm?ac=2,169,S10,2,2014-05-16 11:04:45.093262
http://eciresults.ap.nic.in/ConstituencywiseS103.htm?ac=3,170,S10,3,2014-05-16 11:04:45.093294
http://eciresults.ap.nic.in/ConstituencywiseS104.htm?ac=4,171,S10,4,2014-05-16 11:04:45.093327
http://eciresults.ap.nic.in/ConstituencywiseS105.htm?ac=5,172,S10,5,2014-05-16 11:04:45.093358
http://eciresults.ap.nic.in/ConstituencywiseS106.htm?ac=6,173,S10,6,2014-05-16 11:04:45.093389
http://eciresults.ap.nic.in/ConstituencywiseS107.htm?ac=7,174,S10,7,2014-05-16 11:04:45.093423
http://eciresults.ap.nic.in/ConstituencywiseS108.htm?ac=8,175,S10,8,2014-05-16 11:04:45.093454
http://eciresults.ap.nic.in/ConstituencywiseS109.htm?ac=9,176,S10,9,2014-05-16 11:04:45.093485
http://eciresults.ap.nic.in/ConstituencywiseS1010.htm?ac=10,190,S10,10,2014-05-16 11:04:45.093518
http://eciresults.ap.nic.in/ConstituencywiseS1011.htm?ac=11,191,S10,11,2014-05-16 11:04:45.093549
http://eciresults.ap.nic.in/ConstituencywiseS1012.htm?ac=12,192,S10,12,2014-05-16 11:04:45.093581
http://eciresults.ap.nic.in/ConstituencywiseS1013.htm?ac=13,193,S10,13,2014-05-16 11:04:45.093613
http://eciresults.ap.nic.in/ConstituencywiseS1014.htm?ac=14,194,S10,14,2014-05-16 11:04:45.093644
http://eciresults.ap.nic.in/ConstituencywiseS1015.htm?ac=15,195,S10,15,2014-05-16 11:04:45.093676
http://eciresults.ap.nic.in/ConstituencywiseS1016.htm?ac=16,196,S10,16,2014-05-16 11:04:45.093709
http://eciresults.ap.nic.in/ConstituencywiseS1017.htm?ac=17,204,S10,17,2014-05-16 11:04:45.093741
http://eciresults.ap.nic.in/ConstituencywiseS1018.htm?ac=18,205,S10,18,2014-05-16 11:04:45.093772
